../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;262.149;2;1;0;1;587386;345004
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;92.0941;2;1;0;0;5.00987e+06;3.1651e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;258.697;2;1;1;1;587381;345000
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;91.2655;2;1;1;0;5.00805e+06;3.16389e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;257.123;2;1;2;1;587381;345000
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;91.063;2;1;2;0;5.00805e+06;3.16389e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;254.811;2;1;5;1;586763;344286
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;91.2287;2;1;5;0;5.05315e+06;3.16356e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;310.725;2;1;10;1;929454;366088
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;87.24;2;1;10;0;7.27247e+06;3.80881e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;307.412;2;1;20;1;929454;366088
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;84.5819;2;1;20;0;7.27247e+06;3.80881e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;309.99;2;1;50;1;929454;366088
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;84.482;2;1;50;0;7.27247e+06;3.80881e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;119.974;5;1;0;1;601379;364966
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;65.8635;5;1;0;0;5.00987e+06;3.1651e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;120.582;5;1;1;1;601608;365176
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;64.8322;5;1;1;0;5.00805e+06;3.16389e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;116.967;5;1;2;1;601608;365176
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;67.0284;5;1;2;0;5.00805e+06;3.16389e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;115.563;5;1;5;1;602245;365186
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;68.4648;5;1;5;0;5.05315e+06;3.16356e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;144.456;5;1;10;1;1.29389e+06;503076
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;56.4149;5;1;10;0;5.69046e+06;2.96226e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;144.483;5;1;20;1;1.29389e+06;503076
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;57.1598;5;1;20;0;5.69046e+06;2.96226e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;144.699;5;1;50;1;1.29389e+06;503076
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;56.9572;5;1;50;0;5.69046e+06;2.96226e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;124.258;10;1;0;1;869037;502313
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;52.7557;10;1;0;0;5.00987e+06;3.1651e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;122.336;10;1;1;1;869002;502289
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;52.648;10;1;1;0;5.00805e+06;3.16389e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;122.044;10;1;2;1;869002;502289
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;52.7041;10;1;2;0;5.00805e+06;3.16389e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;122.058;10;1;5;1;870185;502515
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;53.4453;10;1;5;0;5.05315e+06;3.16356e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;179.253;10;1;10;1;820404;358335
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;50.7721;10;1;10;0;5.69046e+06;2.96226e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;179.784;10;1;20;1;820404;358335
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;48.9018;10;1;20;0;5.69046e+06;2.96226e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;180.289;10;1;50;1;820404;358335
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;49.284;10;1;50;0;5.69046e+06;2.96226e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;134.181;20;1;0;1;1.0437e+06;585156
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;64.277;20;1;0;0;5.00987e+06;3.1651e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;133.641;20;1;1;1;1.04366e+06;585096
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;64.4443;20;1;1;0;5.00805e+06;3.16389e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;134.388;20;1;2;1;1.04366e+06;585096
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;65.329;20;1;2;0;5.00805e+06;3.16389e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;130.429;20;1;5;1;1.06291e+06;597768
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;64.029;20;1;5;0;5.05315e+06;3.16356e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;56.2969;20;1;10;1;1.8265e+06;783055
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;53.5785;20;1;10;0;5.69046e+06;2.96226e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;56.6388;20;1;20;1;1.8265e+06;783055
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;54.1619;20;1;20;0;5.69046e+06;2.96226e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;56.6609;20;1;50;1;1.8265e+06;783055
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;52.6332;20;1;50;0;5.69046e+06;2.96226e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;235.389;50;1;0;1;5.00987e+06;3.1651e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;236.933;50;1;0;0;5.00987e+06;3.1651e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;236.473;50;1;1;1;5.00805e+06;3.16389e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;238.973;50;1;1;0;5.00805e+06;3.16389e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;236.049;50;1;2;1;5.00805e+06;3.16389e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;234.791;50;1;2;0;5.00805e+06;3.16389e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;237.37;50;1;5;1;5.05315e+06;3.16356e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;240.123;50;1;5;0;5.05315e+06;3.16356e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;168.258;50;1;10;1;5.69046e+06;2.96226e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;169.63;50;1;10;0;5.69046e+06;2.96226e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;165.569;50;1;20;1;5.69046e+06;2.96226e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;166.257;50;1;20;0;5.69046e+06;2.96226e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;164.886;50;1;50;1;5.69046e+06;2.96226e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-10.xml;1314954021387255212068992;164.838;50;1;50;0;5.69046e+06;2.96226e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;138.204;1;1;0;1;568564;345301
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;32.1169;1;1;0;0;2.26342e+06;1.40499e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;93.5746;1;1;1;1;815042;448462
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;51.5752;1;1;1;0;2.69254e+06;1.60366e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;34.942;1;1;2;1;1.1796e+06;632265
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;42.5153;1;1;2;0;2.61229e+06;1.52667e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;78.1448;1;1;5;1;577603;270570
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;35.7087;1;1;5;0;2.5767e+06;1.47988e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;172.966;1;1;10;1;462062;263480
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;31.988;1;1;10;0;2.19791e+06;1.2658e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;173.442;1;1;20;1;462062;263480
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;32.19;1;1;20;0;2.19791e+06;1.2658e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;173.116;1;1;50;1;462062;263480
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;33.1768;1;1;50;0;2.19791e+06;1.2658e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;81.9047;2;1;0;1;286541;164567
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;26.0692;2;1;0;0;2.26342e+06;1.40499e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;66.5771;2;1;1;1;266481;139631
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;43.2778;2;1;1;0;2.69254e+06;1.60366e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;63.402;2;1;2;1;234146;127993
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;36.1105;2;1;2;0;2.61229e+06;1.52667e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;76.6615;2;1;5;1;257904;121584
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;43.4463;2;1;5;0;2.5767e+06;1.47988e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;128.529;2;1;10;1;462062;263480
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;26.4046;2;1;10;0;2.19791e+06;1.2658e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;129.936;2;1;20;1;462062;263480
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;25.9909;2;1;20;0;2.19791e+06;1.2658e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;126.631;2;1;50;1;462062;263480
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;26.7376;2;1;50;0;2.19791e+06;1.2658e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;59.5381;5;1;0;1;264083;146835
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;18.1321;5;1;0;0;2.26342e+06;1.40499e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;81.66;5;1;1;1;229262;120903
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;27.4056;5;1;1;0;2.42118e+06;1.44682e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;53.7979;5;1;2;1;217125;109624
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;24.1962;5;1;2;0;2.61229e+06;1.52667e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;73.052;5;1;5;1;210821;101359
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;23.2691;5;1;5;0;2.2623e+06;1.28798e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;128.73;5;1;10;1;437146;248506
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;20.4741;5;1;10;0;2.19791e+06;1.2658e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;78.0786;5;1;20;1;437146;248506
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;20.7509;5;1;20;0;2.19791e+06;1.2658e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;81.117;5;1;50;1;437146;248506
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;29.3705;5;1;50;0;2.19791e+06;1.2658e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;65.8639;10;1;0;1;329509;191270
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;23.9528;10;1;0;0;2.26342e+06;1.40499e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;61.3064;10;1;1;1;380687;205961
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;21.2778;10;1;1;0;2.19739e+06;1.31245e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;68.9573;10;1;2;1;186559;99624
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;31.3723;10;1;2;0;2.61229e+06;1.52667e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;96.7182;10;1;5;1;209674;115471
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;22.2452;10;1;5;0;2.19763e+06;1.26594e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;79.4097;10;1;10;1;290756;131245
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;26.8307;10;1;10;0;2.19791e+06;1.2658e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;86.3595;10;1;20;1;290756;131245
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;25.6753;10;1;20;0;2.19791e+06;1.2658e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;88.2686;10;1;50;1;290756;131245
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;28.3931;10;1;50;0;2.19791e+06;1.2658e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;43.8181;20;1;0;1;1.02123e+06;595883
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;22.3528;20;1;0;0;2.26342e+06;1.40499e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;83.7396;20;1;1;1;823198;490224
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;24.5507;20;1;1;0;2.19739e+06;1.31245e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;80.1024;20;1;2;1;651038;378660
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;19.1121;20;1;2;0;2.18914e+06;1.29792e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;44.4933;20;1;5;1;343785;175074
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;15.9493;20;1;5;0;2.19763e+06;1.26594e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;70.2245;20;1;10;1;212888;87894
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;24.7147;20;1;10;0;2.19791e+06;1.2658e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;73.7827;20;1;20;1;212888;87894
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;24.361;20;1;20;0;2.19791e+06;1.2658e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;72.8335;20;1;50;1;212888;87894
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;23.4081;20;1;50;0;2.19791e+06;1.2658e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;32.8618;50;1;0;1;2.26342e+06;1.40499e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;36.0141;50;1;0;0;2.26342e+06;1.40499e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;46.6331;50;1;1;1;2.19739e+06;1.31245e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;48.6566;50;1;1;0;2.19739e+06;1.31245e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;36.2343;50;1;2;1;2.18914e+06;1.29792e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;36.6187;50;1;2;0;2.18914e+06;1.29792e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;18.0068;50;1;5;1;2.19763e+06;1.26594e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;18.0517;50;1;5;0;2.19763e+06;1.26594e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;17.1221;50;1;10;1;2.19791e+06;1.2658e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;19.622;50;1;10;0;2.19791e+06;1.2658e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;23.8788;50;1;20;1;2.19791e+06;1.2658e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;28.5577;50;1;20;0;2.19791e+06;1.2658e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;28.7638;50;1;50;1;2.19791e+06;1.2658e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-11.xml;9432539090837107940352;24.416;50;1;50;0;2.19791e+06;1.2658e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-12.xml;12415718662171809504878176;609.464;1;1;0;1;826625;544173
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-12.xml;12415718662171809504878176;143.069;1;1;0;0;4.26224e+06;2.82296e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-12.xml;12415718662171809504878176;433.174;1;1;1;1;1.35038e+06;831718
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-12.xml;12415718662171809504878176;99.1705;1;1;1;0;4.53417e+06;2.77273e+06
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-12.xml;12415718662171809504878176;212.026;1;1;2;1;827349;321671
../../benchmarks/FeatureIDE/Mixed-3CNF-FM-200-80-1,00-SAT-12.xml;12415718662171809504878176;130.132;1;1;2;0;6.02877e+06;3.40153e+06
